0	2849098	5328546253684121	5328546250835023
Average time spent by a process in barrier 0 (in nanoseconds): 2412366.000000

0	21763	5328546253804280	5328546253782517
Average time spent by a process in barrier 1 (in nanoseconds): 80001.200000

0	16942	5328546253859906	5328546253842964
Average time spent by a process in barrier 2 (in nanoseconds): 42456.900000

0	11640	5328546253904375	5328546253892735
Average time spent by a process in barrier 3 (in nanoseconds): 37384.500000

0	11790	5328546253949434	5328546253937644
Average time spent by a process in barrier 4 (in nanoseconds): 27218.300000

0	19125	5328546254003733	5328546253984608
Average time spent by a process in barrier 5 (in nanoseconds): 33829.300000

0	10627	5328546254051590	5328546254040963
Average time spent by a process in barrier 6 (in nanoseconds): 52117.000000

0	9619	5328546254121731	5328546254112112
Average time spent by a process in barrier 7 (in nanoseconds): 34492.300000

5	20974	5328546255872642	5328546255851668
5	20453	5328546255896398	5328546255875945
5	24944	5328546255924798	5328546255899854
7	20917	5328546255820087	5328546255799170
7	22523	5328546255847772	5328546255825249
7	18489	5328546255872093	5328546255853604
7	17675	5328546255895946	5328546255878271
7	23009	5328546255924548	5328546255901539
7	17521	5328546255948115	5328546255930594
8	15817	5328546255817867	5328546255802050
8	21647	5328546255848138	5328546255826491
8	16863	5328546255873080	5328546255856217
8	20492	5328546255901354	5328546255880862
8	12930	5328546255923768	5328546255910838
8	18060	5328546255949911	5328546255931851
9	19013	5328546255870584	5328546255851571
9	20286	5328546255895183	5328546255874897
9	24399	5328546255923092	5328546255898693
9	19931	5328546255947261	5328546255927330
9	20969	5328546255971819	5328546255950850
8	16269	5328546255973906	5328546255957637
8	21235	5328546256003010	5328546255981775
8	16519	5328546256027621	5328546256011102
Average time spent by a process in barrier 49 (in nanoseconds): 17744.300000

0	5716	5328546255924973	5328546255919257
Average time spent by a process in barrier 50 (in nanoseconds): 18663.100000

0	6821	5328546255950468	5328546255943647
Average time spent by a process in barrier 51 (in nanoseconds): 16590.500000

0	6869	5328546255974802	5328546255967933
Average time spent by a process in barrier 52 (in nanoseconds): 17310.600000

0	6905	5328546256003766	5328546255996861
Average time spent by a process in barrier 53 (in nanoseconds): 21116.000000

